CustomerID,CustomerName,Email,City,Country,CustomerSegment,RegistrationDate
11486,Megan Brown,sarahwood@example.com,Warri,Nigeria,Discount Sensitive,2024-10-29
11487,Debra Anderson MD,mahoneymichael@example.net,Enugu,Nigeria,Occasional,2022-09-17
11488,Emily Jefferson,aprilkirk@example.com,Onitsha,Nigeria,Regular,2024-02-02
11489,Molly Lynch,uhood@example.net,Kaduna,Nigeria,Regular,2022-08-06
11490,Sean Henry,daviddavidson@example.com,Uyo,Nigeria,Discount Sensitive,2022-12-01
11491,Jacob Goodwin,anacunningham@example.com,Abeokuta,Nigeria,Regular,2025-07-15
11492,Andrew Smith,drivas@example.com,Abuja,Nigeria,Occasional,2025-08-11
11493,Alexander Day,debrahall@example.com,Lagos,Nigeria,Occasional,2025-04-14
11494,Steven Silva,smithadrienne@example.com,Kano,Nigeria,Regular,2025-07-03
11495,Tyler Diaz,brownrichard@example.org,Ado-Ekiti,Nigeria,Regular,2025-01-23
11496,Timothy Fields,qthomas@example.org,Osogbo,Nigeria,New,2024-12-29
11497,Rebecca Anderson,williamayala@example.com,Jos,Nigeria,High Value,2025-02-23
11498,Cheryl Flores,lowebrian@example.net,Osogbo,Nigeria,Discount Sensitive,2024-08-28
11499,Carla Jones,morgan94@example.org,Lagos,Nigeria,Regular,2025-02-04
11500,David Roberts,dawndickerson@example.org,Osogbo,Nigeria,Regular,2023-10-10
11501,Michael Young,hendricksashley@example.net,Port Harcourt,Nigeria,Regular,2024-11-15
11502,Matthew Lawson,katherinegaines@example.net,Lagos,Nigeria,Regular,2022-07-14
11503,Casey Robinson,jedwards@example.net,Warri,Nigeria,New,2023-08-03
11504,Tiffany Park,lauralong@example.org,Kaduna,Nigeria,Regular,2023-09-07
11505,Jesse Perkins,abigailshepherd@example.net,Benin City,Nigeria,Regular,2024-04-24
11506,Andrea Brown,nealcourtney@example.net,Warri,Nigeria,Discount Sensitive,2024-11-25
11507,Mark Collier,jamie47@example.net,Enugu,Nigeria,New,2025-12-15
11508,Latoya Hale PhD,christopher70@example.net,Warri,Nigeria,Occasional,2023-12-02
11509,Amanda Goodman,aaron04@example.org,Kano,Nigeria,Regular,2025-03-28
11510,Dustin Miller,david58@example.com,Abuja,Nigeria,High Value,2025-12-06
11511,Dwayne Edwards,qmitchell@example.net,Enugu,Nigeria,Regular,2023-01-07
11512,Rebecca Torres,sarahkelley@example.com,Owerri,Nigeria,Occasional,2024-07-08
11513,Aaron Burns,elizabethtyler@example.com,Port Harcourt,Nigeria,Regular,2022-07-01
11514,Kristen Beasley MD,pamelawright@example.net,Ibadan,Nigeria,Occasional,2022-08-24
11515,Robert Wall,jacquelinegordon@example.org,Calabar,Nigeria,Regular,2024-01-23
11516,Michael Banks,taylorjohnson@example.com,Ilorin,Nigeria,Regular,2022-04-25
11517,Jennifer Patel,klawrence@example.net,Jos,Nigeria,Regular,2024-02-26
11518,Tammy George,bferguson@example.net,Port Harcourt,Nigeria,Regular,2022-11-10
11519,Kenneth Duncan,dunlapmatthew@example.com,Lagos,Nigeria,New,2024-09-29
11520,Charles Smith,christina70@example.net,Abuja,Nigeria,Regular,2024-02-29
11521,James Underwood,meghanhinton@example.org,Uyo,Nigeria,Discount Sensitive,2025-03-12
11522,Dr. Terri Fuller,christopherrodgers@example.org,Abuja,Nigeria,Regular,2025-11-13
11523,Michelle Marsh,nelliott@example.com,Port Harcourt,Nigeria,High Value,2025-05-04
11524,Micheal Nash,kelly31@example.org,Ado-Ekiti,Nigeria,Regular,2025-12-14
11525,Kevin Hoffman,isutton@example.net,Enugu,Nigeria,Regular,2024-01-31
11526,Daniel Wright,mcarter@example.net,Calabar,Nigeria,Occasional,2025-01-20
11527,Wayne Clark,donovansandra@example.net,Enugu,Nigeria,Discount Sensitive,2025-10-05
11528,Jonathon Vargas DDS,xmyers@example.net,Ado-Ekiti,Nigeria,Occasional,2022-12-20
11529,Lisa Frost,jasonsutton@example.net,Sokoto,Nigeria,New,2025-05-13
11530,Mr. Terry White,xsimpson@example.org,Ilorin,Nigeria,New,2025-12-21
11531,Johnny Bass,george14@example.net,Uyo,Nigeria,Regular,2023-05-06
11532,Tanner Cabrera,moorejames@example.com,Jos,Nigeria,Regular,2025-10-03
11533,Margaret Guzman,bentleymatthew@example.com,Ado-Ekiti,Nigeria,Regular,2023-08-16
11534,Mrs. Melissa Jenkins,sydney18@example.net,Kaduna,Nigeria,New,2024-08-10
11535,James Johnson,ashley17@example.com,Sokoto,Nigeria,Regular,2022-03-29
11536,Jon Giles,jennifer48@example.com,Owerri,Nigeria,New,2022-01-24
11537,Raven Chan,dmolina@example.org,Owerri,Nigeria,High Value,2025-02-25
11538,Dominique Ellis,amanda20@example.com,Kaduna,Nigeria,Occasional,2023-01-01
11539,Christine Ramirez,arthur49@example.net,Sokoto,Nigeria,Occasional,2025-02-27
11540,Holly Cabrera,laura40@example.net,Calabar,Nigeria,Occasional,2023-12-11
11541,Jeffrey Poole,brooksclaire@example.org,Sokoto,Nigeria,Occasional,2022-05-24
11542,Ryan Solomon,jamesgonzalez@example.com,Sokoto,Nigeria,Regular,2023-03-11
11543,Colleen Castaneda,zshaw@example.org,Kano,Nigeria,Discount Sensitive,2022-10-09
11544,Natalie Chen,coxmichelle@example.com,Onitsha,Nigeria,Regular,2024-06-14
11545,Nathan Hill,andrearush@example.org,Sokoto,Nigeria,Occasional,2022-06-02
11546,Carrie Singleton,thomasjohn@example.net,Port Harcourt,Nigeria,Occasional,2024-04-13
11547,William Yoder,chood@example.org,Osogbo,Nigeria,Regular,2025-04-11
11548,Carolyn Velasquez,johnsonfranklin@example.net,Abeokuta,Nigeria,Regular,2025-12-06
11549,Lisa Huber,tinasmith@example.net,Enugu,Nigeria,High Value,2024-09-27
11550,Cathy Johnson,lrojas@example.net,Port Harcourt,Nigeria,Regular,2023-10-01
11551,Jennifer Parker,woodjoshua@example.net,Kaduna,Nigeria,Occasional,2024-01-24
11552,Mrs. Maria Hodges,kyle22@example.org,Lagos,Nigeria,Discount Sensitive,2022-02-13
11553,Elizabeth Miller,orrroberta@example.net,Uyo,Nigeria,New,2025-08-04
11554,Debra Taylor,qriddle@example.com,Calabar,Nigeria,Regular,2022-03-15
11555,Daniel Craig,gjones@example.org,Uyo,Nigeria,Occasional,2025-11-27
11556,Andrew Hamilton,emeyer@example.net,Abeokuta,Nigeria,New,2022-08-20
11557,Cody Robinson,twright@example.com,Kaduna,Nigeria,New,2025-09-04
11558,Marcus Ramirez,elizabeth96@example.org,Calabar,Nigeria,Regular,2023-01-02
11559,Sarah York,banksfrances@example.com,Onitsha,Nigeria,New,2022-03-03
11560,Donald Miranda,michelle79@example.net,Abuja,Nigeria,Discount Sensitive,2024-09-05
11561,Barbara Wall,nicholasmartinez@example.org,Kaduna,Nigeria,Occasional,2025-10-30
11562,Justin Smith,gsmith@example.org,Osogbo,Nigeria,Occasional,2024-09-17
11563,Jermaine Decker,ecarter@example.org,Onitsha,Nigeria,Regular,2023-04-24
11564,Felicia Stuart,nathangallagher@example.org,Osogbo,Nigeria,Occasional,2025-05-16
11565,Mary Moody,millsmark@example.org,Kano,Nigeria,New,2024-05-10
11566,Sydney Phillips,katelynunderwood@example.net,Ilorin,Nigeria,Regular,2022-01-08
11567,Andrew Watkins,jeremy99@example.net,Ibadan,Nigeria,Regular,2022-10-07
11568,George Austin,hrogers@example.org,Onitsha,Nigeria,Regular,2024-09-18
11569,Randy Singh,erichughes@example.org,Abeokuta,Nigeria,Regular,2022-04-03
11570,Ronald Serrano,rwright@example.com,Port Harcourt,Nigeria,Regular,2024-03-31
11571,Jeremy Martin,davidrobert@example.com,Abuja,Nigeria,High Value,2023-03-18
11572,James Wilson,jacobmullins@example.net,Calabar,Nigeria,Occasional,2023-01-10
11573,Janet Dorsey,morganwilliams@example.org,Sokoto,Nigeria,High Value,2024-01-30
11574,Thomas Williams,qfernandez@example.net,Onitsha,Nigeria,New,2024-05-24
11575,Henry Hawkins,oliverchristina@example.net,Osogbo,Nigeria,Regular,2024-04-05
11576,Matthew Anderson,jalvarado@example.com,Sokoto,Nigeria,Occasional,2022-08-03
11577,Joshua Hudson,danielsfrederick@example.net,Warri,Nigeria,Regular,2024-09-29
11578,Sarah Lee,davisdeborah@example.com,Sokoto,Nigeria,New,2022-01-31
11579,Lauren White,ymerritt@example.org,Osogbo,Nigeria,New,2023-09-11
11580,Lisa Doyle,smcdonald@example.net,Ilorin,Nigeria,Occasional,2023-11-23
11581,Robert Patterson,nwoods@example.com,Warri,Nigeria,Occasional,2024-03-10
11582,Paul Rodriguez,teresacastillo@example.org,Sokoto,Nigeria,Occasional,2024-07-20
11583,Kimberly Farmer,johnthompson@example.org,Ibadan,Nigeria,Regular,2025-05-15
11584,Timothy Dawson,qcobb@example.net,Uyo,Nigeria,Occasional,2024-03-16
11585,Benjamin Parks,aguilarmelvin@example.net,Enugu,Nigeria,Regular,2024-12-15
11586,Kelsey West,carrillogrant@example.net,Ibadan,Nigeria,Occasional,2025-02-27
11587,Peggy George,tim45@example.org,Kano,Nigeria,New,2023-09-19
11588,Nicholas Lewis,jenniferbaker@example.com,Ibadan,Nigeria,Occasional,2022-12-11
11589,Tanya Mendoza,mcompton@example.net,Onitsha,Nigeria,Regular,2024-09-26
11590,Thomas Clark,jermaine18@example.com,Warri,Nigeria,Regular,2023-05-15
11591,Kelly White,nicoleeverett@example.net,Ibadan,Nigeria,High Value,2022-07-28
11592,James Garcia MD,michael49@example.org,Owerri,Nigeria,Occasional,2024-05-09
11593,David Arnold Jr.,aimeeherring@example.org,Uyo,Nigeria,Regular,2023-01-24
11594,Dominique Oconnor,ajordan@example.org,Abeokuta,Nigeria,Regular,2023-07-21
11595,Lori Branch,gouldcourtney@example.net,Owerri,Nigeria,High Value,2023-11-27
11596,John Martin,michele89@example.com,Ado-Ekiti,Nigeria,Regular,2025-02-08
11597,Jacob Fuller,mvalenzuela@example.org,Abeokuta,Nigeria,New,2024-07-25
11598,Tim Flores,steve17@example.org,Uyo,Nigeria,Discount Sensitive,2022-01-19
11599,Richard Porter,kwilliams@example.net,Akure,Nigeria,Occasional,2022-06-08
11600,David Medina,caintaylor@example.com,Kaduna,Nigeria,Discount Sensitive,2025-01-29
11601,Sean Galloway,eileen68@example.org,Onitsha,Nigeria,Occasional,2025-09-10
11602,Adam Vega,klineheather@example.org,Jos,Nigeria,Regular,2025-04-03
11603,Peter Trevino,sandra28@example.net,Warri,Nigeria,Regular,2022-09-18
11604,Stephen Garrett,leachthomas@example.net,Owerri,Nigeria,New,2024-10-20
11605,Gina Salinas,millsxavier@example.net,Uyo,Nigeria,Regular,2022-05-25
11606,Meagan Pitts,sluna@example.net,Warri,Nigeria,New,2024-03-14
11607,Kara Jensen,john04@example.com,Calabar,Nigeria,New,2023-03-17
11608,Anne Ward,xmontoya@example.com,Akure,Nigeria,Occasional,2022-12-24
11609,Heidi Lane,aliciawagner@example.org,Owerri,Nigeria,Discount Sensitive,2023-05-18
11610,Brittany Morris,ericamyers@example.net,Abeokuta,Nigeria,Discount Sensitive,2022-08-02
11611,Catherine Larson,paulaherrera@example.org,Enugu,Nigeria,Regular,2025-09-30
11612,Melissa Munoz,caleb62@example.net,Calabar,Nigeria,Regular,2025-07-27
11613,Jennifer Keith,stevenrogers@example.com,Onitsha,Nigeria,Occasional,2025-08-08
11614,Tara Sanchez,aaron38@example.com,Calabar,Nigeria,Occasional,2025-12-31
11615,Toni Thomas,joshua59@example.com,Warri,Nigeria,Discount Sensitive,2025-06-15
11616,Crystal Howard,alyssaforbes@example.com,Sokoto,Nigeria,High Value,2022-08-29
11617,John Nolan,carrollwilliam@example.com,Kaduna,Nigeria,Regular,2023-11-17
11618,Ms. Krista Jennings MD,chapmanjoy@example.net,Abuja,Nigeria,Occasional,2023-07-13
11619,Douglas Andrews,mathismargaret@example.org,Enugu,Nigeria,High Value,2022-01-14
11620,Erica Jones,johnny53@example.org,Warri,Nigeria,Discount Sensitive,2022-12-01
11621,Katrina Jones,xstone@example.com,Sokoto,Nigeria,Discount Sensitive,2024-10-23
11622,Claire Lewis,michael92@example.org,Abeokuta,Nigeria,Regular,2022-10-27
11623,Jessica Maynard,amytaylor@example.com,Warri,Nigeria,New,2024-05-24
11624,Brian Anderson,jasonnolan@example.net,Abuja,Nigeria,Discount Sensitive,2024-10-24
11625,Amber Davidson,susan53@example.net,Owerri,Nigeria,Regular,2022-01-05
11626,Howard Johnson,znelson@example.org,Uyo,Nigeria,New,2025-09-29
11627,Anne Arnold,markcantu@example.org,Abeokuta,Nigeria,New,2023-11-19
11628,Kayla Harris,mpayne@example.com,Calabar,Nigeria,Regular,2023-08-05
11629,Patricia Patton,robertowade@example.com,Ilorin,Nigeria,High Value,2022-01-21
11630,Nicole Gutierrez,ehenderson@example.org,Abeokuta,Nigeria,Discount Sensitive,2025-05-13
11631,Debbie Duke,williamsanthony@example.org,Owerri,Nigeria,Discount Sensitive,2025-07-29
11632,Brett White,smithhelen@example.org,Warri,Nigeria,Regular,2025-07-01
11633,Lori Wells,bbrown@example.com,Port Harcourt,Nigeria,Discount Sensitive,2024-05-01
11634,Donna Brewer,kimberlythompson@example.com,Enugu,Nigeria,New,2024-10-02
11635,Derek Bishop,vduffy@example.com,Jos,Nigeria,New,2025-04-28
11636,Levi Thomas,kellytorres@example.com,Port Harcourt,Nigeria,New,2025-02-12
11637,Joshua Cervantes,bhull@example.com,Enugu,Nigeria,High Value,2023-12-22
11638,Barry Jackson,reedjessica@example.org,Kaduna,Nigeria,Discount Sensitive,2022-05-11
11639,Elizabeth Scott,nbrown@example.net,Enugu,Nigeria,High Value,2023-08-13
11640,Douglas Henry,dustinrobinson@example.net,Jos,Nigeria,Discount Sensitive,2025-03-01
11641,James Smith,fgraham@example.com,Abeokuta,Nigeria,Regular,2025-11-15
11642,Kelly King,garciadanielle@example.org,Uyo,Nigeria,High Value,2022-08-07
11643,Troy Bryant,fwhite@example.org,Enugu,Nigeria,Occasional,2025-06-01
11644,Cindy Snow,walshsophia@example.net,Sokoto,Nigeria,High Value,2024-11-24
11645,Kathryn Gonzalez,ashleymendoza@example.org,Ilorin,Nigeria,High Value,2023-06-19
11646,Alejandra Smith,nmoss@example.com,Calabar,Nigeria,Regular,2025-10-28
11647,Bryan Strickland,bfreeman@example.com,Ibadan,Nigeria,New,2022-03-13
11648,Paul Hill,allisonshari@example.com,Kano,Nigeria,Occasional,2023-02-20
11649,Victoria Anderson,stephen93@example.org,Ilorin,Nigeria,Discount Sensitive,2022-04-28
11650,Victoria Scott,david09@example.org,Kaduna,Nigeria,Regular,2023-12-03
11651,Linda Hernandez,emitchell@example.net,Ilorin,Nigeria,Occasional,2025-01-11
11652,Duane Taylor,ebanks@example.com,Kano,Nigeria,Discount Sensitive,2023-11-20
11653,Timothy Miller,kennethhart@example.org,Ilorin,Nigeria,Occasional,2023-07-28
11654,Nicole Marks,nguyenlindsey@example.net,Uyo,Nigeria,Occasional,2022-10-04
11655,Nathaniel Sims,brownjason@example.org,Calabar,Nigeria,High Value,2023-05-10
11656,Erica Smith,ronaldgomez@example.net,Port Harcourt,Nigeria,Occasional,2022-01-28
11657,Amanda Wagner,delacruzaudrey@example.org,Enugu,Nigeria,Regular,2024-05-16
11658,Charles Shields,jhanson@example.org,Abeokuta,Nigeria,Regular,2025-01-19
11659,Joanna Rivas,bhopkins@example.org,Abeokuta,Nigeria,Regular,2024-11-20
11660,Daniel Gibson,sean18@example.net,Warri,Nigeria,Occasional,2025-07-25
11661,Victor Smith,rward@example.com,Kaduna,Nigeria,New,2023-11-06
11662,Jessica Welch,dyoung@example.com,Uyo,Nigeria,Discount Sensitive,2023-01-28
11663,Ms. Rachel Moore,smithanthony@example.org,Onitsha,Nigeria,Regular,2024-01-07
11664,Dennis Elliott,courtney08@example.com,Benin City,Nigeria,Discount Sensitive,2024-09-09
11665,Jason Barnes,michael70@example.com,Sokoto,Nigeria,Regular,2024-11-28
11666,Tyler Carson,holmescaitlin@example.com,Enugu,Nigeria,Occasional,2024-06-13
11667,Leslie Medina,scott92@example.com,Enugu,Nigeria,Occasional,2022-09-02
11668,Michael Johnson,susanmathis@example.com,Uyo,Nigeria,Occasional,2023-04-20
11669,Jerome Wilson,stephen48@example.net,Owerri,Nigeria,High Value,2022-07-03
11670,Tamara Carrillo,dylanturner@example.com,Abeokuta,Nigeria,Regular,2023-02-04
11671,Bobby Wilkerson,stephenheath@example.org,Port Harcourt,Nigeria,Regular,2023-07-29
11672,Charles Armstrong,ipeters@example.net,Abuja,Nigeria,High Value,2025-06-25
11673,Sean James,chodges@example.org,Ado-Ekiti,Nigeria,Occasional,2023-06-28
11674,Brad Floyd,conleyregina@example.org,Onitsha,Nigeria,Discount Sensitive,2023-08-04
11675,James Williams,elizabethlee@example.org,Onitsha,Nigeria,Regular,2024-07-11
11676,Adam Flores,msolomon@example.com,Abeokuta,Nigeria,Regular,2025-12-27
11677,James Hoover,melissabutler@example.net,Onitsha,Nigeria,Occasional,2023-02-12
11678,Tiffany Garcia,wsanders@example.net,Ilorin,Nigeria,Occasional,2025-04-30
11679,Luis Murphy,ucarter@example.org,Abuja,Nigeria,High Value,2025-09-14
11680,Kayla Jones,isaiah43@example.net,Kano,Nigeria,Occasional,2025-05-04
11681,Grace Keller,lesternicole@example.org,Benin City,Nigeria,Discount Sensitive,2022-09-03
11682,Rickey Waller,dmcintosh@example.com,Kaduna,Nigeria,Regular,2022-11-15
11683,Paige Wallace,porteramy@example.org,Ado-Ekiti,Nigeria,Regular,2025-02-16
11684,Steven Taylor,fyang@example.com,Enugu,Nigeria,Occasional,2023-08-30
11685,Dr. John Young,dturner@example.org,Owerri,Nigeria,Discount Sensitive,2023-11-21
11686,Adam Cox,daniel67@example.com,Benin City,Nigeria,Discount Sensitive,2022-06-28
11687,Luis Mclaughlin,smithjacqueline@example.net,Owerri,Nigeria,Occasional,2022-08-28
11688,Roberto King,brucesmith@example.net,Akure,Nigeria,Regular,2023-07-04
11689,Andrew Wiley,sandovaldavid@example.com,Kano,Nigeria,Discount Sensitive,2024-10-29
11690,Laura Patterson PhD,beckerjames@example.com,Ilorin,Nigeria,New,2025-12-29
11691,Kimberly Mooney,shawamanda@example.org,Ibadan,Nigeria,Occasional,2022-04-23
11692,Christine Rivers,amandaprice@example.org,Onitsha,Nigeria,Discount Sensitive,2024-07-12
11693,Molly Taylor,bairdholly@example.com,Calabar,Nigeria,Regular,2025-09-12
11694,Crystal Smith,theresamanning@example.net,Ado-Ekiti,Nigeria,Discount Sensitive,2023-05-06
11695,Kenneth Sexton,andersonmatthew@example.net,Onitsha,Nigeria,Occasional,2025-07-20
11696,Katie Turner,owagner@example.net,Port Harcourt,Nigeria,Regular,2023-03-03
11697,Robert Cook,wrightscott@example.org,Calabar,Nigeria,Regular,2024-03-17
11698,Sara Ross,martinezleonard@example.net,Ibadan,Nigeria,Regular,2022-11-09
11699,Justin Wright,gregorybrittany@example.net,Osogbo,Nigeria,Discount Sensitive,2025-05-01
11700,Erica Evans,lrobinson@example.com,Warri,Nigeria,Regular,2022-06-11
11701,Peter Young,jacqueline34@example.com,Uyo,Nigeria,Discount Sensitive,2024-04-18
11702,Mark Grant,alyssa25@example.net,Osogbo,Nigeria,Occasional,2022-09-05
11703,Alexandra Anderson,lesliemartinez@example.org,Sokoto,Nigeria,Discount Sensitive,2022-10-25
11704,Terry Casey,darrenmarshall@example.com,Onitsha,Nigeria,Regular,2023-06-20
11705,Kyle Glass,gonzalessuzanne@example.net,Ibadan,Nigeria,New,2022-05-16
11706,Theresa Mays,grantlucas@example.com,Lagos,Nigeria,Occasional,2023-09-19
11707,Melissa Rich,boltonelaine@example.net,Osogbo,Nigeria,Occasional,2023-04-08
11708,Luis Norman,brian33@example.net,Benin City,Nigeria,Occasional,2023-07-13
11709,Julia Webster,danielle65@example.com,Jos,Nigeria,Discount Sensitive,2022-09-02
11710,Janet Shepard,michaelcamacho@example.net,Lagos,Nigeria,Discount Sensitive,2022-08-11
11711,Phillip Lewis,nramirez@example.org,Owerri,Nigeria,New,2024-12-03
11712,Brandon Watson,dustin22@example.net,Sokoto,Nigeria,New,2023-02-14
11713,Wesley Adams,xclayton@example.org,Sokoto,Nigeria,Occasional,2024-04-13
11714,Sandy Hardin,savagejacob@example.com,Akure,Nigeria,High Value,2023-10-11
11715,Olivia Baldwin,josebennett@example.net,Uyo,Nigeria,Regular,2023-03-28
11716,Fernando Scott,ashleysnyder@example.org,Abeokuta,Nigeria,Regular,2022-05-03
11717,Monica Ball,eduardo72@example.org,Jos,Nigeria,Regular,2024-01-27
11718,Ricky Rangel,jasonortiz@example.com,Akure,Nigeria,Discount Sensitive,2022-03-15
11719,Alexis Harris,erin97@example.net,Ado-Ekiti,Nigeria,Occasional,2023-01-26
11720,Jesse Mitchell,richardwise@example.org,Benin City,Nigeria,New,2025-03-05
11721,Tina Kennedy,hessjohnny@example.com,Ilorin,Nigeria,Regular,2022-07-25
11722,Susan Barnes,burnstracy@example.com,Owerri,Nigeria,Discount Sensitive,2022-10-19
11723,Alex Dickson,lawrencedawson@example.net,Akure,Nigeria,Regular,2025-05-08
11724,Linda Hamilton,anthony38@example.net,Lagos,Nigeria,Discount Sensitive,2023-03-19
11725,Karla Jackson,devin40@example.org,Benin City,Nigeria,Discount Sensitive,2023-12-13
11726,Calvin Garcia,rangelrachel@example.net,Owerri,Nigeria,Occasional,2022-05-27
11727,Michael Hudson,smithrichard@example.org,Uyo,Nigeria,Regular,2023-11-10
11728,Gary Rodriguez,ronaldbaker@example.org,Calabar,Nigeria,Discount Sensitive,2022-09-27
11729,Eric Harrell DDS,vcantrell@example.net,Osogbo,Nigeria,New,2023-08-11
11730,Stacy Rivera,tiffany23@example.net,Uyo,Nigeria,Regular,2025-05-07
11731,Timothy Gates,nnelson@example.net,Akure,Nigeria,Occasional,2024-02-26
11732,Diane White,houstonamanda@example.net,Enugu,Nigeria,High Value,2025-09-12
11733,Andrew West,naguilar@example.com,Kaduna,Nigeria,Occasional,2025-11-10
11734,John Acevedo,angela01@example.net,Sokoto,Nigeria,Occasional,2023-08-26
11735,Crystal Harvey,hhughes@example.org,Ilorin,Nigeria,Regular,2023-01-30
11736,Natalie Montgomery,gina21@example.org,Calabar,Nigeria,Regular,2022-11-07
11737,Kyle Rodriguez,gguzman@example.com,Ibadan,Nigeria,New,2024-06-21
